name,elevation,aspect,time_in,time_out
nlrookoh,0.25,0.203,665,1738
frtkeqre,0.245,0.378,320,328
pkrdciok,0.242,0.5,886,1923
werwrirn,0.257,0.592,773,1232
qubjflmf,0.245,0.378,869,1065
qmczpxkb,0.233,0.381,316,726
khqugkeu,0.206,0.356,982,1211
bqhidagg,0.197,0.356,961,1837
xjzpklkd,0.19,0.372,951,954
lciafmig,0.17,0.331,315,596
qmbpbhlf,0.147,0.286,420,565
edvryeky,0.127,0.281,769,1263
nmmyhmsv,0.118,0.292,304,615
bytagdzx,0.111,0.294,879,1606
pwhlkdqp,0.105,0.206,299,1924
capuefxl,0.107,0.867,727,1304
tmuhgaia,0.216,0.331,116,208
kcutpaji,0.198,0.336,85,1806
vzpkansv,0.697,0.006,345,1615
zzbyqohe,0.684,0.519,544,716
gsbqxris,0.658,0.508,336,751
tfvgrdtp,0.552,0.503,63,900
evhnoohm,0.55,0.433,718,1877
edrwhprm,0.543,0.453,91,1982
kzktevef,0.542,0.469,766,1199
jaygtyzz,0.534,0.414,543,1697
imadiolg,0.529,0.375,398,859
mtfxjtdy,0.523,0.308,721,1808
vlygbgqq,0.441,0.728,265,1296
vuswvcba,0.481,0.664,997,1633
kqfbgwwj,0.495,0.678,669,1204
kpsgksgz,0.256,0.761,472,1499
tyqfbiwf,0.286,0.778,526,1003
ncwqioey,0.136,0.211,486,944
nwmcbucj,0.134,0.958,705,1312
wznqklna,0.135,0.006,239,1505
bopreilb,0.188,0.111,528,1405
vmrchzeo,0.109,0.764,155,672
cripyksm,0.156,0.758,309,1982
dvcuebta,0.165,0.75,335,1837
kpabnvet,0.226,0.833,802,1659
ykxtplke,0.242,0.647,920,1735
mzjkkluc,0.245,0.631,71,1128
qatxzznp,0.247,0.664,18,607
setjddxh,0.252,0.739,598,1798
wbbemywf,0.26,0.778,163,813
fwsadhnw,0.263,0.225,647,1045
cpfccfis,0.255,0.283,172,1204
bwsvdpbz,0.248,0.35,700,736
nbwyreqr,0.244,0.4,121,452
ywjzshqm,0.241,0.65,600,814
oicbrobr,0.254,0.497,412,610
ymnevshs,0.248,0.358,265,969
pqtlxlnq,0.236,0.342,562,1182
gxrnwgwe,0.225,0.347,929,1505
gehdycsq,0.214,0.356,357,1500
ogluvbat,0.191,0.356,898,1720
qtkfsddi,0.177,0.372,634,1439
cvrxyqhx,0.165,0.356,253,1014
llxlwhms,0.157,0.319,303,940
zfvbggju,0.145,0.3,287,639
uerwtblr,0.116,0.292,967,1479
xyflgbmp,0.107,0.283,273,325
msmsnpkt,0.106,0.881,366,628
xywbleef,0.139,0.108,354,676
ohhbjbti,0.13,0.008,869,1941
brbjzdyj,0.13,0.053,50,783
tzrmctcw,0.167,0.736,776,1628
nvwncpvv,0.228,0.567,530,769
jfkshsoz,0.114,0.403,922,1941
fqhngsqb,0.108,0.436,881,1657
otmxpjsy,0.469,0.772,613,828
uqjvfgfb,0.479,0.747,646,1502
usskjdmx,0.544,0.497,724,1601
yksvpqlx,0.545,0.5,989,1187
phqzcdwd,0.544,0.461,313,1786
chnoesfo,0.538,0.464,568,868
xciwmexh,0.524,0.361,962,1701
ethnakul,0.44,0.239,160,1383
jcmbidzw,0.478,0.633,119,602
ksqfdczl,0.512,0.794,9,1125
emxtlawm,0.191,0.008,919,1322
ubehyjjw,0.197,0.853,764,1361
itqlzgow,0.108,0.811,967,1440
mrmcqpvq,0.126,0.833,383,1597
ylvkejkk,0.239,0.653,873,1336
nrjgcnum,0.239,0.556,940,1593
uxljakfz,0.239,0.567,3,539
kqeacoje,0.246,0.697,533,849
mgvtzusf,0.259,0.703,542,1344
iuyiwhwb,0.238,0.417,956,1023
gahcbhnz,0.235,0.436,945,1767
bzoostey,0.233,0.525,1000,1291
zkcixxst,0.244,0.622,891,1451
zoapqtqo,0.247,0.478,93,102
obsgvoet,0.241,0.336,314,570
slhqpctr,0.23,0.311,135,350
lbvknhar,0.22,0.311,685,1634
otevvalb,0.192,0.358,779,1172
niujempd,0.185,0.361,479,587
bhktmxww,0.178,0.364,219,761
uvzujuyf,0.171,0.364,716,832
pgunswrv,0.165,0.367,407,1872
tohcpzci,0.151,0.325,114,394
sasxtkbr,0.122,0.3,311,1956
raystbyr,0.107,0.189,644,1685
txdytvrn,0.145,0.667,890,1940
stpaqvop,0.177,0.697,503,1580
ucmsmggc,0.229,0.533,995,1766
byobgtgs,0.218,0.314,125,1402
gktxlqyc,0.108,0.364,406,1503
ubkqcdeh,0.695,0.622,482,810
zabizbim,0.706,0.469,916,1921
vcqmcnmj,0.457,0.267,680,1356
jmlvchyo,0.537,0.492,333,386
ibjeubdv,0.535,0.464,714,1537
udjmgodx,0.527,0.481,429,1368
fysalzew,0.474,0.308,998,1008
dshtmhfr,0.444,0.258,501,1961
zzhfhpqa,0.47,0.644,98,665
rcoutbqm,0.24,0.5,534,1532
rlgcemff,0.142,0.281,698,1788
ybtjutjj,0.143,0.992,4,1109
zjpxexyh,0.145,0.994,494,604
vsfyaazw,0.206,0.006,374,1013
mdbqldby,0.235,0.794,757,1755
jpzxxdkd,0.236,0.375,424,1606
vzwkczig,0.235,0.531,541,1868
rtevsmvs,0.236,0.514,857,1717
alwmqwxw,0.236,0.55,565,1152
vzssajdw,0.238,0.65,841,1642
mcmihvzf,0.244,0.708,697,773
pemapkef,0.252,0.725,588,911
flulhwbv,0.255,0.347,136,1562
vawqvbqr,0.236,0.369,839,1600
cznlcdqg,0.232,0.414,431,1250
woetuslc,0.228,0.456,165,1018
ysavcsaa,0.228,0.544,260,1842
fxrnvkmv,0.237,0.636,831,1619
rklapyeh,0.187,0.333,224,1401
qunjnhsf,0.179,0.344,769,1092
sjooucqr,0.172,0.358,29,1619
aaxeiden,0.14,0.281,642,1698
dbhsscsa,0.129,0.061,82,1593
pzggjioo,0.221,0.344,172,1554
kdghwkvc,0.687,0.583,39,721
ilbqfbfb,0.688,0.553,148,327
ausccyuy,0.53,0.506,126,1068
wpgpwnjf,0.526,0.467,413,811
lbspumsw,0.522,0.483,114,751
gkbmmzje,0.521,0.389,729,773
moxhlkqr,0.463,0.317,257,732
pulxjbhu,0.45,0.303,794,1598
olsleobu,0.447,0.283,751,919
tlxswcgq,0.147,0.439,649,1411
zggtayyn,0.142,0.375,435,1650
btdcuelh,0.154,0.981,714,783
knuhvdai,0.211,0.039,90,1149
lprssjdg,0.125,0.444,400,577
biabdjdg,0.124,0.539,778,888
rwjlkvpg,0.127,0.744,140,1933
xzrfixqf,0.231,0.386,937,1798
thwuiuhn,0.23,0.508,195,1317
iytvsjbt,0.235,0.675,249,1667
qpiysmas,0.242,0.714,450,673
jiganzcr,0.251,0.697,322,1175
xhckkofv,0.249,0.344,191,1034
otghbudk,0.225,0.403,944,1014
pyjtpesw,0.223,0.586,26,1910
xmlrgdtu,0.233,0.675,400,1357
mxpllfuw,0.239,0.572,846,1153
etvfxlhs,0.228,0.286,335,1938
zbgenzoy,0.215,0.292,246,1228
gtzfhndc,0.203,0.303,243,269
emjyqekt,0.183,0.319,838,1422
iylpkegi,0.16,0.35,132,1539
xxrvotpz,0.154,0.358,331,370
jsyexjnd,0.144,0.35,85,436
zvlukeda,0.139,0.314,590,1528
gstxucum,0.118,0.272,491,1041
vbfgesja,0.11,0.269,248,425
ptovswlu,0.11,0.775,836,1101
dhuyzlyw,0.136,0.031,164,658
ghdbgmwv,0.116,0.014,130,1235
jjeemcju,0.216,0.364,410,434
lhnyuhsx,0.172,0.164,953,1855
ynsvfwsh,0.168,0.139,858,1825
ecedgbiz,0.152,0.203,545,1272
bsqlkqdm,0.145,0.272,539,629
uojilwvd,0.073,0.294,397,1092
gotmxcqi,0.066,0.35,409,1478
jdgbfsjx,0.699,0.203,365,1867
sgyxkbkb,0.689,0.361,318,1366
xxldbqos,0.686,0.439,554,981
eaxiscup,0.569,0.414,257,1671
zbyrerdd,0.58,0.917,857,1254
aitlkkji,0.526,0.453,125,703
dmfavlth,0.524,0.431,505,1787
xluieske,0.52,0.439,434,1183
vgzufeqz,0.518,0.447,934,1838
atastyff,0.515,0.392,270,1445
sfactbja,0.461,0.292,688,1829
ocajiush,0.45,0.247,139,1185
jhfyyory,0.254,0.711,771,1670
paxyazin,0.143,0.4,593,1194
vfhilwtz,0.159,0.003,937,1722
siltpttt,0.191,0.925,794,1251
rxuyqelh,0.224,0.994,796,1557
jwksujpy,0.223,0.997,673,1824
xlottkvb,0.225,0.983,560,1569
twpujblv,0.124,0.672,842,1947
dskemoov,0.121,0.211,811,1478
wujlzceh,0.125,0.761,198,1199
vmutgiby,0.146,0.775,679,1644
qivfkdnb,0.226,0.794,190,1827
fqwvlhvw,0.229,0.303,816,1435
qzmuiqse,0.226,0.403,37,376
uffwdvwi,0.226,0.561,875,1068
jmxdmhlj,0.228,0.658,574,905
tytxijeh,0.233,0.739,344,1365
iqyzdnwj,0.248,0.703,890,1870
hnpyaugk,0.251,0.397,540,883
rmweuoda,0.232,0.336,890,1333
oawvosjd,0.225,0.358,408,549
lrignjmp,0.216,0.492,321,967
ukbxygqy,0.232,0.683,649,1732
lbxbwseq,0.236,0.514,962,1919
sapnqaxs,0.223,0.325,900,1641
kyuofzji,0.21,0.319,692,1744
chepfdzi,0.197,0.325,347,542
zqljjqhf,0.179,0.339,520,986
pxewnwdi,0.17,0.339,901,1167
bdetwvwl,0.163,0.336,382,1101
onuqdpfy,0.15,0.347,101,1808
exosaizm,0.133,0.356,931,1160
uhjrlfme,0.126,0.314,590,1990
djuzvkut,0.11,0.236,884,911
jpjihewz,0.153,0.847,611,669
plgeayjh,0.187,0.906,847,970
bvtctpep,0.19,0.914,866,1868
bgfsbjjw,0.179,0.189,493,930
hdulkuru,0.14,0.231,346,1095
fnkdsfzx,0.124,0.411,104,320
jsxcedcc,0.075,0.058,807,1456
ujvvjhih,0.076,0.022,36,1693
tzfiwnsb,0.074,0.097,37,871
lwcveaou,0.689,0.633,362,1840
kxyeclpc,0.519,0.15,304,1847
vagkktnk,0.487,0.294,195,1678
mugwxugf,0.523,0.508,800,1236
pzvzaodx,0.52,0.428,392,1486
zaysognf,0.513,0.425,518,1163
fmttsopf,0.511,0.472,410,1522
vdyeebix,0.511,0.486,18,1385
lfnskvsf,0.505,0.344,764,1427
qiodlmdl,0.259,0.692,192,1453
hdojioaw,0.145,0.189,529,700
hnrpawtg,0.146,0.969,534,1651
ahskbjgd,0.204,0.931,11,1395
rgxthixb,0.214,0.964,194,1099
jscjiavh,0.123,0.372,316,845
unfqkcbu,0.122,0.069,114,348
mnkmsrlg,0.122,0.086,878,1284
lhamdppq,0.118,0.022,143,1347
zhvjotdk,0.121,0.744,434,1552
qxzwhcoq,0.117,0.044,994,1279
jkvgpnxw,0.199,0.836,947,1691
xkbnzxfb,0.235,0.253,927,1528
sqjxrrpa,0.223,0.331,728,1460
ymkbjldy,0.22,0.35,461,1284
ecotstpk,0.214,0.392,352,535
cnjhwyjg,0.231,0.636,282,1038
pzsclomi,0.23,0.444,989,1950
stvwmrbf,0.226,0.375,526,612
oljvtvot,0.181,0.347,965,1579
vfvcqzpk,0.172,0.356,603,1704
lmgkkktz,0.165,0.358,492,630
jnezvihu,0.153,0.356,361,1595
fnsmmqzx,0.134,0.369,826,1689
fcwbtudj,0.127,0.375,53,1283
lwfjcyma,0.122,0.35,833,1226
tzwcgyae,0.111,0.172,926,1797
paeyipyw,0.215,0.1,618,1141
avvgchro,0.199,0.283,114,940
hdzwivtq,0.196,0.2,388,1400
vfaxknvt,0.069,0.125,107,1556
kyjsyyzk,0.683,0.619,375,1380
gujyfegy,0.528,0.1,912,1614
yytukrwl,0.513,0.647,779,1811
augliuez,0.544,0.725,25,308
mhteevgz,0.518,0.508,536,1701
ymgtrxdo,0.501,0.528,427,1054
jzlseuak,0.148,0.964,173,338
mythpegl,0.186,0.925,599,883
xfnorfyr,0.194,0.919,340,351
povatycd,0.233,0.983,344,1817
hcprikyp,0.124,0.361,330,848
hrxhigzb,0.126,0.892,707,979
faddsits,0.124,0.064,617,1222
javuthir,0.123,0.911,587,1014
hdwfafja,0.119,0.939,798,1212
zumkwdjw,0.233,0.761,459,728
ueshymgy,0.238,0.189,313,685
anepqxbo,0.234,0.267,352,1710
rdrmdttx,0.228,0.283,203,543
acloabcv,0.216,0.436,708,1776
zoqepzqz,0.22,0.667,54,539
zunoifsi,0.241,0.642,11,1443
lxgmwlzb,0.232,0.353,37,1568
geqnzoap,0.215,0.347,918,1103
kmzmvhki,0.209,0.397,193,975
akpuyoxe,0.208,0.547,463,792
fljjckgw,0.213,0.636,260,1419
pfzjbmke,0.219,0.65,50,1931
wzlrmeex,0.226,0.578,533,944
lhogrjkr,0.225,0.417,144,622
yvpdgynm,0.217,0.364,509,858
anainmsa,0.174,0.347,387,436
jhtxokpv,0.166,0.353,670,790
apefbtib,0.153,0.378,170,1887
ffvtfdkn,0.134,0.381,837,1200
fedzcmko,0.118,0.378,241,474
zslzykiw,0.114,0.219,926,1672
tlixxrzj,0.144,0.758,184,225
fahvulke,0.212,0.886,84,1777
hskrtirn,0.212,0.022,401,655
uponkebv,0.232,0.928,506,1495
sklnmpsv,0.207,0.264,750,1713
eygxmirt,0.202,0.189,335,1456
rdfrnjnp,0.201,0.086,96,1165
bcaipptc,0.114,0.156,333,1159
bcznjdei,0.107,0.211,586,1892
yfailogl,0.078,0.258,218,1730
npmzkakv,0.068,0.144,701,1002
wgoxjzvl,0.507,0.594,220,549
ywcdisba,0.51,0.55,488,1559
xxodfuoz,0.515,0.481,198,1478
ckdkdevu,0.507,0.422,120,951
kfngvmxs,0.504,0.406,661,1663
evdaxueg,0.5,0.458,418,1151
autktqzu,0.496,0.497,822,1644
ralcsrjm,0.495,0.472,503,1225
cqruxkax,0.492,0.464,823,989
agarkkft,0.483,0.378,108,591
tmugqbni,0.278,0.647,275,1755
hfmxcxdi,0.229,0.003,819,1026
mzlfwbxr,0.124,0.833,846,1440
iwkglmjh,0.135,0.983,236,1345
uskzzhkt,0.127,0.031,56,1846
qupsfwjh,0.219,0.817,85,1324
fsxfdofg,0.233,0.256,724,762
hopfjlbn,0.226,0.283,393,1600
powgphak,0.22,0.297,593,922
uelzcucq,0.215,0.392,758,1530
mulxgkqs,0.216,0.633,403,730
rhqrcghm,0.234,0.597,204,1936
eocusbuf,0.237,0.478,648,932
uresrbsx,0.225,0.356,360,1214
ispiqcci,0.211,0.344,337,360
hoeiblbv,0.204,0.394,491,1619
whpexvhw,0.203,0.539,214,1575
icolomhq,0.207,0.611,10,375
oyyworzt,0.219,0.539,59,938
klspiupc,0.218,0.425,316,535
hcfqeejx,0.21,0.361,350,476
ztdbibnb,0.198,0.342,743,970
jufwboqk,0.188,0.336,190,1952
pfvoszbe,0.178,0.333,328,780
cagpmkug,0.161,0.347,590,718
wtgkrncr,0.14,0.378,678,1841
xokpfpfz,0.133,0.381,306,1460
ahqwyswt,0.126,0.383,577,613
riwtggpg,0.121,0.353,104,880
ftsrobzw,0.116,0.25,957,1817
zfvfsbbv,0.116,0.986,657,1295
tlrvcnsk,0.118,0.011,126,914
tgmzqgwc,0.118,0.025,359,539
dwlafizs,0.117,0.953,784,946
atzbjyyb,0.208,0.817,916,1057
urbsiujr,0.213,0.158,546,1765
xogpvocz,0.201,0.125,340,976
lmgaqjfe,0.187,0.175,398,420
qdkuohzl,0.145,0.164,492,1307
faxvzkar,0.119,0.147,710,1089
nhibdbmv,0.095,0.242,398,472
cwnayfhw,0.079,0.978,682,798
pmvixaid,0.685,0.083,927,951
wziorbfi,0.681,0.25,677,1788
vfvdnvpn,0.683,0.306,966,1312
qyqvtugr,0.644,0.567,88,1765
galtgdii,0.471,0.294,605,1447
itnjivkw,0.51,0.642,100,1929
clutceqs,0.493,0.425,98,1575
tfjazbni,0.485,0.464,106,120
lbgemgvz,0.459,0.314,936,1273
igkdhzqk,0.235,0.431,684,1983
pzbmagyn,0.239,0.742,770,1149
gsbarynu,0.203,0.861,917,1292
uboofkgb,0.22,0.822,899,1877
krlbsadn,0.236,0.097,374,1318
jijmrhvs,0.128,0.453,544,1057
trkporqu,0.123,0.428,205,620
dqujevvg,0.132,0.139,436,1808
rhsqynqp,0.125,0.269,128,953
kinorphj,0.144,0.844,782,1173
wlabnmfi,0.216,0.825,845,886
icdhwrdf,0.242,0.214,626,635
mimqrpkn,0.234,0.239,720,1408
gcwbxkik,0.218,0.264,429,1136
baiiudbq,0.218,0.669,285,902
jobdbyyv,0.224,0.65,743,1409
hiuuajij,0.22,0.369,777,1205
mdgvdial,0.206,0.339,263,333
jcouqdmu,0.2,0.381,738,1498
wwjiegno,0.197,0.508,77,1688
vuehvjyg,0.201,0.583,600,1492
pbzrjhfi,0.206,0.575,90,120
ffskfoop,0.207,0.447,987,1592
uvghrgzw,0.192,0.35,111,1022
jvhaxvls,0.155,0.322,281,1064
dgjkvnlc,0.147,0.342,744,981
knrjtbjl,0.14,0.358,998,1271
dygiiark,0.121,0.978,280,1627
lvxmuxyr,0.121,0.017,423,955
maqmzfcs,0.239,0.05,535,864
zwtmhhoo,0.202,0.856,464,1577
necjqihb,0.233,0.869,403,1064
pokacsvt,0.211,0.092,843,1128
clqebexv,0.084,0.283,818,1906
kvsvlcjl,0.081,0.953,642,1958
otiozhhj,0.49,0.3,724,1544
xfqwtusl,0.494,0.564,901,1646
bpasgrjl,0.497,0.619,263,1069
keyxargc,0.505,0.567,442,1529
ihnuqttb,0.513,0.758,77,1748
voglzmiv,0.509,0.464,131,740
lxeaduix,0.492,0.361,916,1876
hbptfawc,0.486,0.386,362,1319
ycltmnyq,0.474,0.406,532,682
qypbpait,0.251,0.778,997,1978
bszillnv,0.15,0.975,779,1555
cjjvvgov,0.152,0.894,192,1996
yvcnymgn,0.222,0.933,884,1471
mdhpwwag,0.235,0.294,349,523
grfjjtxo,0.234,0.3,242,1970
ysdrcvtf,0.128,0.456,86,1813
ftklombo,0.129,0.022,192,1194
qtuwvbia,0.126,0.167,883,1277
falcuaau,0.124,0.131,163,1990
mbufymfj,0.124,0.983,204,719
zvgrdwhd,0.129,0.214,490,769
kyztnity,0.124,0.144,124,1068
vydjzufi,0.234,0.783,505,703
guqscjks,0.244,0.503,450,665
sljratyu,0.24,0.35,287,1411
iinrwjqk,0.226,0.281,140,432
ebbyjlhn,0.219,0.278,298,2000
wurlzjyt,0.214,0.303,252,1089
zmorkcfx,0.216,0.661,200,1277
tvqymefd,0.222,0.628,59,1584
kjueabmr,0.223,0.444,599,1594
yswaqnsi,0.213,0.4,68,259
onvwibuh,0.209,0.375,278,1375
jfvpwzlr,0.202,0.35,125,420
epbhozeq,0.191,0.475,414,911
ppuyhzgx,0.193,0.561,717,1667
ciumrnei,0.195,0.453,283,1114
izroxarw,0.192,0.414,991,1280
agdxjggh,0.184,0.381,774,1692
eiomyzuz,0.17,0.322,274,386
lfemnlkp,0.162,0.297,730,1485
ujcfcviq,0.153,0.292,496,981
ycpegunw,0.142,0.306,452,1407
gqngrsxl,0.135,0.325,420,853
wbpoinjx,0.125,0.939,214,1623
vidffkjl,0.154,0.739,561,1564
bykdjmvv,0.241,0.892,865,1076
yrbzibfz,0.226,0.061,348,684
hjziwrdh,0.088,0.289,148,1331
nobjzewo,0.084,0.053,266,1854
ypgdrafi,0.101,0.128,489,1829
frsoshig,0.684,0.172,667,1851
ehaqjorl,0.537,0.836,804,1923
vawkvzvx,0.502,0.642,712,1704
kfpnbahu,0.503,0.761,157,487
frapuoac,0.553,0.803,615,726
coitinma,0.576,0.578,976,1162
zcrqrlzu,0.472,0.417,742,1267
jxiwdjwk,0.229,0.697,507,1699
zphxinfr,0.153,0.936,696,1518
emvxipoy,0.159,0.878,216,1596
uchuwivg,0.208,0.869,827,1484
mswgwbmy,0.132,0.392,67,609
yfqvrgjr,0.125,0.431,922,1565
uuynxyfb,0.129,0.908,138,1127
elphbqyp,0.125,0.944,352,648
uenxdhxi,0.216,0.328,213,1064
nrvivmog,0.211,0.422,978,1774
bobjfvcj,0.203,0.406,29,418
xzjttsag,0.186,0.528,923,1188
ynesfszr,0.171,0.389,842,911
ckqpubyk,0.165,0.369,816,1724
lbwwsfue,0.159,0.336,765,1063
zkweqpho,0.151,0.3,837,1226
fecsoihk,0.141,0.292,974,1527
bnxnrnkx,0.126,0.264,622,1360
rryzyitl,0.132,0.014,802,1745
zzaafgax,0.21,0.05,487,665
epkinkdn,0.206,0.031,24,1059
fmfljosb,0.189,0.061,179,1619
ieuesnvj,0.187,0.978,452,691
ykpyrvyb,0.199,0.997,578,945
aidwyjnd,0.241,0.786,735,841
hlhikqwg,0.229,0.075,14,412
iuvbqeta,0.089,0.347,442,1867
uwsnwsrx,0.618,0.592,454,1417
buifxrzw,0.547,0.767,244,278
nbbzvhbv,0.216,0.475,487,1393
jguvamfh,0.155,0.878,602,1524
oqywhavd,0.218,0.917,369,1452
rwywryhu,0.228,0.892,990,1606
cqyqejov,0.133,0.403,979,1723
vusfedzj,0.128,0.933,462,1859
gdvazath,0.135,0.947,615,986
tslthwge,0.149,0.119,368,1491
lpqqqedp,0.223,0.367,583,667
cnzimjlg,0.218,0.353,861,1625
zabtqpvo,0.209,0.339,227,595
smfikhcr,0.207,0.447,899,1342
ovpzeomw,0.207,0.517,708,1857
hhqrserd,0.208,0.483,916,1839
fvxtwgwo,0.202,0.422,765,1039
zvaezhnp,0.185,0.358,223,418
fcdbiqdx,0.178,0.481,323,518
viidgmzg,0.179,0.514,361,1858
tyurbipo,0.18,0.486,137,1949
ozzyvppf,0.175,0.411,399,1988
cmqwfjbl,0.158,0.408,83,1200
wfcscytl,0.153,0.392,266,913
kufoayqh,0.148,0.35,513,881
crbkphmm,0.13,0.314,40,413
tuwiyneq,0.141,0.064,645,1699
efbprxud,0.136,0.044,784,1949
oeeoeqbj,0.231,0.172,128,1902
vfifkrgi,0.196,0.033,690,1846
zekprsod,0.205,0.903,829,1737
vmbjqnrq,0.229,0.917,708,1963
sziedfmn,0.246,0.964,850,1161
auzqvqnp,0.09,0.361,313,1089
bwvsyqfq,0.111,0.928,237,342
zvylhqyj,0.482,0.228,89,345
chljgxpi,0.566,0.689,352,727
itzmiqvm,0.214,0.525,148,1473
aiiopgtx,0.216,0.7,238,408
kckfrwhi,0.154,0.839,866,1462
sketudju,0.181,0.906,195,1126
gfacuejk,0.222,0.294,176,1998
cvkzjdyg,0.131,0.45,179,1334
oafpflbi,0.131,0.928,926,1065
poaiygoq,0.135,0.919,399,923
hkywcoli,0.167,0.1,157,1384
ziqehnkq,0.219,0.314,134,890
hckbivdj,0.214,0.281,694,1987
vxwzffqi,0.206,0.147,415,1423
uzvlmicf,0.174,0.269,713,1141
rdvvfnnz,0.172,0.439,98,181
nhnszchg,0.171,0.439,941,1642
hirxzgwu,0.161,0.392,754,811
qvkvxnyd,0.154,0.403,441,1326
ujmckfxd,0.149,0.419,175,275
tmigdlsb,0.139,0.389,10,1757
dprzxzjb,0.132,0.361,78,1734
douudacj,0.141,0.925,246,1362
hpraayzz,0.224,0.622,927,960
vzmcezno,0.229,0.864,576,666
hiicbvkv,0.237,0.933,362,1409
ybusdhrg,0.236,0.847,462,1030
syngjtkr,0.24,0.847,280,1411
ibdfgbtu,0.249,0.922,296,1064
dunopcmp,0.09,0.972,894,1638
vsmekeme,0.092,0.917,425,1742
iifyrwio,0.093,0.128,814,1046
rjriclrd,0.502,0.308,700,1812
eksxehni,0.493,0.3,958,1019
uzxvmpqs,0.489,0.661,673,709
fhlphtqq,0.164,0.833,803,913
lhnrarkp,0.198,0.9,475,1566
wdapbuyn,0.231,0.878,258,1771
wnxvlmnx,0.219,0.922,63,1206
ckapwooa,0.223,0.919,49,834
iscuryef,0.136,0.478,361,1031
jeczopwz,0.135,0.528,62,560
gsjsrbjg,0.137,0.564,377,1847
lzkqifwq,0.126,0.453,593,1481
keujbwhb,0.127,0.656,165,1046
enpccbte,0.137,0.892,628,737
icymovtx,0.164,0.919,715,1145
gbhhipja,0.158,0.031,67,196
wltntqrr,0.206,0.036,33,1859
cbywhltk,0.194,0.064,599,1568
wuustwdu,0.17,0.228,486,529
nnprntrx,0.164,0.383,368,970
ebwfxmgq,0.16,0.364,759,906
judcmvqs,0.153,0.353,596,870
jbruutsq,0.146,0.369,402,1535
ssigbxer,0.136,0.408,244,718
pnemaogz,0.126,0.939,476,1811
fuknpcnq,0.206,0.064,645,1173
ovnywfdr,0.249,0.883,295,1563
amohuolf,0.094,0.906,408,826
tkuhhrhl,0.103,0.869,0,397
udtdrmiq,0.098,0.675,670,930
okgfgiue,0.137,0.706,45,321
amdsdrcg,0.684,0.153,42,168
eopkefzp,0.68,0.172,431,1457
mvurgucz,0.647,0.336,229,1308
rkordxup,0.544,0.975,717,1503
bsrbpcrk,0.477,0.622,383,1803
mlsrnykl,0.482,0.617,387,1098
fbaedlnf,0.229,0.322,9,1333
iclywfbx,0.226,0.286,408,1248
egqnnklj,0.213,0.294,740,1811
kpohzlpo,0.227,0.575,776,1037
xuqasvyu,0.219,0.897,96,1164
zjvpwwgs,0.145,0.406,734,1511
czjtyexa,0.142,0.436,177,1602
ouzcamiz,0.142,0.564,722,803
xshawnrk,0.147,0.578,191,626
bhmpurwt,0.135,0.394,368,734
dxrmphok,0.134,0.925,878,1197
urqujnxo,0.139,0.656,713,1882
beaoudpn,0.134,0.356,817,1156
jrdbwcfm,0.126,0.308,903,1329
svauizjl,0.128,0.906,548,882
rmhbmddq,0.13,0.842,617,1181
zqycffpb,0.161,0.111,853,1234
hlqpggmk,0.166,0.019,769,1306
wnomlqus,0.177,0.947,653,1750
mgudstns,0.191,0.925,668,1650
agchgvuz,0.195,0.928,439,731
ecbrcoal,0.199,0.122,891,1201
sziwheip,0.195,0.178,705,736
sgfnznof,0.151,0.292,466,629
ejbroitv,0.142,0.306,909,1117
xlcpmjud,0.135,0.336,180,1351
shnnjkai,0.131,0.353,496,1759
crqwdbwu,0.13,0.172,607,1057
mnzsdswn,0.129,0.981,966,1806
lanpftiq,0.154,0.889,604,1641
wnmlgyxm,0.208,0.875,858,1715
aamgnhre,0.112,0.058,494,1157
mfdkqhmd,0.149,0.514,424,1897
fnhtsxsp,0.654,0.397,475,987
cphetamv,0.213,0.317,761,1805
utdfvolx,0.234,0.906,105,157
rrotsrec,0.228,0.961,385,1098
gcojkxgx,0.145,0.336,418,1236
ugylepds,0.142,0.369,211,758
ungvayst,0.141,0.375,973,1140
tnquvusn,0.14,0.344,945,1628
ycpfkyei,0.138,0.506,46,1329
lqvuvngf,0.139,0.564,512,1036
jasvmnwn,0.135,0.95,30,948
ghgetllr,0.137,0.981,387,1947
oyughkzc,0.139,0.036,946,1945
ktoswvpn,0.136,0.106,61,1313
pywxybym,0.137,0.647,344,1587
cfxrbeay,0.126,0.661,563,942
kpzitbcr,0.13,0.831,526,945
izaonkju,0.13,0.881,32,1353
hueuhtwe,0.134,0.822,675,1159
ezlyxyif,0.182,0.953,684,1919
bdtwbmqh,0.22,0.903,472,809
ikonpnks,0.223,0.056,5,1676
texqnpkc,0.21,0.161,18,1829
uhgmmuip,0.188,0.314,777,1774
jkyqgmeg,0.168,0.272,595,942
kwycwyjs,0.164,0.297,318,1029
pmvnqclg,0.141,0.303,899,1540
ghkjeolc,0.133,0.303,673,1055
ovcqxkjc,0.134,0.928,211,461
qdzupsir,0.234,0.083,431,1111
fwtjkufz,0.23,0.103,693,1189
vzeqimet,0.211,0.147,319,1527
gyydzrur,0.21,0.85,272,1995
jkdnirvl,0.1,0.894,561,2000
nvlepdfw,0.675,0.172,303,1739
jyesqjqa,0.485,0.272,775,830
qpnerfwe,0.467,0.644,475,791
barmvqkd,0.563,0.664,834,1717
twlgcfye,0.218,0.442,995,1047
fbbypbka,0.158,0.933,757,1312
