name,elevation,aspect,time_in,time_out
zmcearkf,0.785,0.433,865,1758
plnzcjnc,0.697,0.961,990,1093
kopvsxjd,0.713,0.922,50,1907
bftmtaev,0.723,0.25,659,920
mmlmvwiy,0.712,0.278,180,975
woizrahb,0.614,0.097,107,1166
titqzevs,0.862,0.264,724,1191
ptwjyism,0.704,0.786,275,289
yqicttdu,0.798,0.408,294,1520
siqswrdk,0.773,0.436,423,431
wxeoqhzg,0.7,0.983,451,460
bqmelibq,0.709,0.897,735,1190
wbygqrvj,0.718,0.911,964,1766
jcyrqyka,0.723,0.919,433,872
fzivlucz,0.742,0.869,529,1218
vwuopsnn,0.735,0.111,39,856
luxrxtwj,0.847,0.233,533,1188
tgfcnzko,0.805,0.203,467,1553
btgtrqfc,0.764,0.156,483,553
vqqpqjbv,0.731,0.194,386,1670
cbhtvfgq,0.606,0.272,391,701
fnvcwzji,0.583,0.786,309,1301
jejacbgw,0.762,0.814,426,993
ipbktieo,0.771,0.439,232,1291
leskcevr,0.741,0.814,336,1493
qgzjzzxd,0.767,0.244,735,1509
gfvffwtx,0.76,0.342,711,1445
yvjdpthw,0.746,0.278,633,1677
fajdnhmw,0.764,0.814,388,1235
dkqdfbwb,0.768,0.489,609,1296
cqedqmkf,0.71,0.008,172,785
abmsvcxy,0.71,0.994,343,1919
orgnkcln,0.729,0.914,586,1011
hseynzhi,0.733,0.881,885,1900
brthoqvt,0.634,0.036,432,1833
madashvp,0.76,0.344,55,1978
flgvvceq,0.757,0.336,579,1352
qydjqnso,0.732,0.153,159,382
qawcszmu,0.481,0.825,431,498
amcvasxz,0.758,0.792,259,819
qsvbtdrn,0.795,0.547,656,1587
ffdupzvf,0.753,0.339,961,1960
dxrmjxie,0.686,0.272,544,861
azqqkwmr,0.731,0.919,70,72
lhajsecs,0.733,0.911,614,794
coqnyogo,0.736,0.917,432,1094
cbkxaljd,0.738,0.3,785,1751
nsspueiq,0.722,0.342,92,475
yeqvxuzf,0.775,0.189,123,1613
tqlakdob,0.575,0.031,707,1561
viregxuc,0.729,0.694,648,1729
kxycpvkx,0.721,0.992,985,1990
mcmrbomg,0.724,0.958,967,1406
lnadjzuw,0.739,0.942,557,1078
hhhlxwme,0.75,0.789,233,1862
wxgoftnt,0.744,0.339,854,1629
exxrqule,0.741,0.35,507,692
cojrjhwl,0.725,0.386,793,1374
nmzfjgjl,0.722,0.383,960,1970
schrobrv,0.662,0.308,225,1235
qyrxyuhr,0.837,0.231,221,1667
xxyvxkcb,0.809,0.208,987,1442
dsuurubv,0.761,0.347,177,1321
grovjhms,0.592,0.836,600,1951
najjryoo,0.556,0.444,642,1490
grvekhup,0.629,0.625,301,694
nbqulnbo,0.783,0.411,893,1368
ppefgasz,0.777,0.389,597,1487
ftzwukhl,0.774,0.397,788,1545
uhojhkei,0.766,0.35,295,1587
ifdfdbtr,0.722,0.625,601,1419
amwrlota,0.726,0.003,358,1129
kocwkdns,0.726,0.997,475,1703
nlznlrbs,0.749,0.839,792,1652
qbnnrsxb,0.645,0.061,258,1567
ijkqhmtf,0.822,0.219,604,1369
xjxbuieb,0.726,0.181,109,1964
gcpwlprd,0.607,0.172,232,474
hqkbxuud,0.567,0.386,656,1341
eevcylpr,0.63,0.919,416,1693
sugorgsf,0.554,0.567,641,880
vvgdezra,0.696,0.764,333,1210
vpwwtdqq,0.784,0.536,995,1934
zanqsrxs,0.785,0.528,244,829
htwqeurc,0.779,0.389,627,727
oxypltci,0.768,0.431,230,1185
paggwyrs,0.771,0.536,627,1911
vxohqwrw,0.769,0.394,165,1882
quhediia,0.735,0.278,940,1446
odxvgrhv,0.731,0.986,703,1083
uwxhldql,0.732,0.978,516,1842
zzztinfq,0.734,0.969,203,305
ynvsdraf,0.702,0.397,361,1361
cmekixiw,0.653,0.219,5,255
orgpnoei,0.557,0.958,524,527
zxilrsjf,0.631,0.933,291,1468
jtpjkmlp,0.549,0.544,905,1243
resclvxl,0.637,0.808,350,1117
uirpnowk,0.779,0.536,178,503
zutbltlr,0.782,0.533,331,596
lqvpslnl,0.765,0.442,114,1349
bvhzagzm,0.773,0.633,713,784
xagmmspi,0.769,0.364,696,732
fchidflw,0.756,0.369,835,1263
iwsnudal,0.737,0.997,453,1899
hfimubpb,0.574,0.897,198,1350
qrkgdcfq,0.618,0.211,318,1994
souegwwe,0.774,0.536,827,1532
hwlpafdl,0.779,0.542,891,1664
uhpjkjhd,0.763,0.578,479,655
prbcabmd,0.771,0.631,615,1815
frsaypvc,0.749,0.078,15,1216
oidwjqpp,0.743,0.975,325,1046
arcblynq,0.744,0.978,10,1756
wzqjrqcv,0.751,0.961,119,278
dsdgbarg,0.661,0.286,690,1164
mgdpudpt,0.627,0.972,767,1349
xkmlzhuy,0.574,0.422,134,450
rjzevgux,0.604,0.169,599,1177
nyialmwb,0.755,0.553,516,712
rcdmcudu,0.756,0.458,65,1149
mrynozvl,0.761,0.506,39,150
zeoqednp,0.768,0.547,422,626
sjfdqpfg,0.769,0.531,649,1193
lxxafiqd,0.769,0.633,453,902
soswarmo,0.756,0.386,436,1691
hrxsdjev,0.748,0.014,12,1085
taetlqsi,0.745,0.022,397,1617
dogkkwja,0.746,0.997,299,1080
rrtpphye,0.746,0.992,206,244
gjwgpqep,0.747,0.975,367,488
jcttotwm,0.646,0.017,894,1180
yhlivsgo,0.631,0.906,439,1494
zzfsvcoh,0.58,0.339,554,1813
fdcblyzy,0.573,0.408,65,129
wodlmlch,0.561,0.975,8,759
wpqwbuex,0.561,0.825,279,1832
ecfidcjc,0.541,0.608,849,1550
tebwkzxk,0.687,0.561,939,1587
milwiifc,0.754,0.45,616,1739
dgambynw,0.753,0.464,696,1582
jojwocvy,0.754,0.536,566,1136
fjhhrtzx,0.758,0.383,688,1892
wbswycas,0.754,0.994,718,1906
ysmeuxrl,0.753,0.019,355,1250
hfjpyvyb,0.631,0.892,652,1811
akxnvsyf,0.753,0.514,210,1298
maimpvow,0.755,0.525,849,1684
ewkjbqtd,0.756,0.536,816,1565
rmcrcnna,0.767,0.431,553,578
skdaqufz,0.751,0.489,931,1731
wwrdmgud,0.751,0.528,802,1393
bwhdudph,0.758,0.639,215,529
tfnzoors,0.756,0.011,508,1884
fxvrflto,0.755,0.983,899,1186
obxkatux,0.758,0.975,629,1918
damdwfdo,0.657,0.25,321,786
phsfmitb,0.567,0.036,759,1488
thwnbeol,0.621,0.311,976,1246
jpcthowg,0.679,0.9,790,1527
wdyjpiwz,0.746,0.478,36,1916
pxwdqitz,0.758,0.381,310,1989
kxxrxjeb,0.748,0.539,445,936
yxvlsgij,0.751,0.042,995,1929
tepcmmmj,0.759,0.008,80,1269
aeniydbo,0.759,0.992,442,1464
gxwtkxgk,0.731,0.678,765,1380
uhctdzbe,0.754,0.642,366,1815
fjxvaddf,0.751,0.872,89,821
yzpjrsfw,0.768,0.953,292,829
beebqnfv,0.764,0.0,395,1259
imtcbnnr,0.626,0.394,45,1663
bilhsluu,0.739,0.503,652,785
swomlppl,0.756,0.272,392,1460
naocddid,0.748,0.897,793,1344
xkfdnnds,0.775,0.989,567,1238
jqzqejfp,0.776,0.997,335,1130
owbzlhdc,0.769,0.006,256,500
dxdmeklb,0.772,0.989,225,1136
vobkbqhj,0.773,0.992,566,1221
iimhgxjd,0.772,0.011,657,671
gavnwuuh,0.657,0.067,361,1132
iohmlizg,0.725,0.167,224,249
fodddijc,0.645,0.331,756,1993
aptpnswz,0.628,0.294,284,1135
vqspxhdp,0.615,0.519,303,311
dnzoxvdp,0.533,0.122,264,1806
kkknkuco,0.742,0.486,933,1459
yiixygwo,0.739,0.478,819,1000
wbevvxsf,0.739,0.514,647,1206
yqajswsp,0.759,0.603,262,500
gilnsqtv,0.755,0.036,616,637
zqbhsggo,0.754,0.111,915,1793
simllczr,0.783,0.006,537,1756
jcutjltu,0.775,0.992,763,862
rrvkdwsz,0.69,0.333,37,1126
jqgmzdzf,0.729,0.294,236,1273
idcveedm,0.605,0.306,795,1418
qwhbzcit,0.757,0.608,53,1055
neuboghf,0.782,0.014,938,1955
jotyyild,0.781,0.014,942,1445
ilmjonjb,0.779,0.0,463,734
iuotbxmi,0.72,0.325,994,1884
aekssqhq,0.716,0.292,244,1147
cmyjqppb,0.605,0.133,504,1190
pjitgdit,0.731,0.475,412,580
zhtmqdpr,0.733,0.508,163,1970
ijybifpx,0.752,0.633,344,1443
msvuaddo,0.753,0.614,58,340
zbodtiri,0.785,0.008,594,1798
usnqtyit,0.783,0.994,136,1599
fnzzyzkd,0.784,0.011,998,1529
sezqsqvz,0.692,0.056,582,901
mjgtnqoa,0.684,0.983,2,154
hkwwsfii,0.724,0.461,218,1867
cactrkwo,0.727,0.539,303,1604
hxdoxudq,0.73,0.519,236,1364
kjedxcxx,0.733,0.5,367,1550
gzdkqmna,0.788,0.017,775,1454
gzrdygeg,0.695,0.039,875,1352
epdhznln,0.687,0.939,138,1713
uepiybda,0.67,0.05,868,1966
rccmeonw,0.718,0.475,909,1510
txojowlb,0.723,0.447,117,920
shyqluzn,0.72,0.489,992,1774
xceqapfu,0.742,0.675,49,1345
undjancj,0.699,0.072,967,1926
bwocaznm,0.684,0.094,145,1087
uwwrydrg,0.691,0.742,767,1698
dlldjvsj,0.724,0.503,544,577
glkgdzhr,0.721,0.425,86,1601
sytebpnf,0.796,0.0,926,1782
ukmzumwk,0.703,0.061,586,919
hcqzcelg,0.694,0.111,936,1590
uonqlygo,0.687,0.303,565,1132
cwjbzhnv,0.626,0.389,903,1266
kkqfqotw,0.722,0.417,169,1370
rzfqqntg,0.8,0.031,632,1341
hjkzboju,0.799,0.022,7,257
tdfncifn,0.7,0.075,403,503
niowtojv,0.696,0.069,471,1713
zxrfymza,0.707,0.097,217,508
ddpgovph,0.692,0.094,254,1911
eaqpmave,0.68,0.053,417,489
xnahcrbc,0.662,0.992,183,1446
aiyogbzx,0.599,0.989,501,655
ufqscssh,0.604,0.753,202,1017
qqmtkthx,0.538,0.703,111,1976
ofsmnzhy,0.803,0.022,867,919
fqxxqjvb,0.802,0.042,150,1163
qmgzldxv,0.72,0.119,479,1591
gnzsdyun,0.714,0.992,624,820
zqqgpeuc,0.679,0.028,378,617
ixuaupju,0.667,0.983,732,1050
pejmsgek,0.604,0.769,419,1475
wqekvqgb,0.622,0.561,30,319
yvexnyez,0.719,0.614,869,1363
urkrcdwn,0.705,0.489,243,1569
hbrqmayq,0.703,0.536,739,869
ubtszufi,0.81,0.05,917,1894
gfjztods,0.701,0.047,811,1650
dgltunsr,0.683,0.011,570,583
uihkqzsn,0.612,0.294,247,1761
qmjihqhf,0.603,0.028,991,1183
ojgnscrl,0.668,0.658,467,1615
omjrqebt,0.708,0.558,429,1293
uslaceeb,0.699,0.472,48,753
ncdarwmf,0.779,0.925,908,1069
ngqyyclo,0.81,0.069,459,729
qmnvvpvk,0.734,0.1,95,1638
vltwjemf,0.711,0.094,808,937
khnhacnn,0.718,0.983,411,658
nsakefkj,0.719,0.958,900,1394
awwybbcd,0.706,0.064,242,988
jrdkowsf,0.689,0.031,107,272
wpzjksrh,0.707,0.497,507,798
bkvrjcle,0.694,0.517,488,503
ghltgtyw,0.73,0.078,249,1565
jzvspakm,0.721,0.014,818,1587
oltafmub,0.61,0.436,574,797
jjibxwtx,0.693,0.475,3,152
zmcajykx,0.785,0.914,405,430
jqomepfz,0.744,0.056,992,1272
fuewqthk,0.74,0.053,302,1857
hfsqosjl,0.725,0.972,785,1501
gdkxcksn,0.724,0.017,248,255
rgynbwcq,0.686,0.197,884,1397
navlsubf,0.614,0.808,233,1079
pofreerv,0.654,0.483,857,1748
cmjefwcm,0.776,0.803,425,495
pkbyabcu,0.781,0.85,874,1328
xazchpll,0.827,0.069,640,1104
higdyreb,0.75,0.078,200,230
oordwdtt,0.727,0.031,911,1085
cdymfmdt,0.726,0.989,379,1666
htjscwps,0.729,0.008,386,663
crwnhedh,0.694,0.0,537,899
mirsmigd,0.694,0.092,980,1327
mfuanvxf,0.688,0.175,109,881
ykjvzrqh,0.672,0.253,680,1436
ugtfqzzm,0.669,0.3,134,756
towzpovg,0.645,0.342,863,1679
mrggorqs,0.648,0.456,687,1918
yvucvmvr,0.794,0.917,689,1055
ecpkiqcv,0.755,0.125,993,1234
nleijgiy,0.723,0.256,857,1121
kyniahvc,0.73,0.997,623,721
ectpdehq,0.698,0.022,976,1624
cqwvvvkg,0.697,0.0,142,1994
whbxxbie,0.698,0.989,365,1219
kvnnukop,0.701,0.019,342,838
gvrwmzpl,0.701,0.992,967,1136
dezpchuk,0.709,0.992,940,1480
xmvbagrc,0.528,0.192,570,750
qlfaohkx,0.605,0.389,61,1376
qkqagtsa,0.662,0.7,457,1608
wiefafsd,0.692,0.456,531,1469
rjlrqjst,0.767,0.794,76,713
isvlbhwj,0.768,0.833,299,1250
xvcnmbnf,0.767,0.131,657,1705
jerlnrzx,0.76,0.058,614,1835
bypigenl,0.758,0.067,924,1839
llezimyq,0.748,0.214,57,201
eyxijsou,0.723,0.283,231,1917
vkygdcmh,0.719,0.136,463,1836
zkgbannx,0.718,0.1,201,1717
mfsqxznp,0.602,0.875,791,1561
yihxyuuy,0.701,0.806,683,1913
psxivzzj,0.721,0.853,527,1393
ujononlc,0.776,0.131,894,1830
nbopenhq,0.765,0.131,495,1561
gbnyhktq,0.764,0.111,855,1377
jqxbvbbq,0.723,0.897,646,954
heajqbpv,0.708,0.0,842,1964
pgljgyis,0.561,0.1,765,995
ukioautu,0.635,0.442,650,885
oaktulzx,0.72,0.794,700,1459
oysettjd,0.723,0.867,497,854
omkcoyaf,0.747,0.667,654,1506
qnuunspf,0.754,0.681,16,1771
npccjnfy,0.771,0.192,949,1436
klqdnebg,0.754,0.331,328,1638
zjpymqmz,0.746,0.969,961,1827
uyaqpkrj,0.594,0.356,339,418
pvxqwmly,0.681,0.447,822,1820
nvluurjf,0.74,0.875,138,1902
rzfqptaz,0.799,0.897,539,1100
lgcadebo,0.755,0.358,903,1320
smyetglr,0.726,0.2,587,1807
agsprbrb,0.731,0.953,845,1406
agdiyljk,0.737,0.928,854,895
vbrwnica,0.716,0.975,173,1239
rzmesbiw,0.619,0.0,747,748
gahbnwru,0.607,0.928,259,1553
gsgodbid,0.611,0.397,345,661
koctzsvn,0.726,0.933,389,1127
shyavdpo,0.747,0.875,934,1370
pcbdzjvz,0.757,0.822,256,1524
zskjbfpg,0.776,0.167,961,1774
obfsjmar,0.741,0.933,701,1937
svefcvnj,0.626,0.267,64,266
mdakbnik,0.595,0.656,436,1527
vmewvyjj,0.724,0.975,238,1097
qkusipxi,0.724,0.958,107,417
hfzdextt,0.706,0.931,559,1389
adqmtvaa,0.731,0.911,304,1790
tuzwhlpm,0.748,0.939,991,1837
xytmsyhl,0.784,0.869,790,851
qoedmeef,0.803,0.892,39,790
nhtlbnbt,0.756,0.944,852,1326
zinyehxk,0.519,0.622,893,1119
dcdwjikp,0.673,0.469,970,1996
qcsybqqp,0.74,0.919,326,947
vnfkgzes,0.764,0.828,573,1754
uxqxpmej,0.816,0.9,108,1484
xwqgfios,0.616,0.206,390,1785
okrxyfjo,0.62,0.875,880,1963
jhafyamh,0.582,0.264,324,1634
ejhweyqs,0.744,0.897,264,1414
gklimfgk,0.75,0.944,171,831
gxmazmug,0.661,0.589,109,1982
dheaeadm,0.744,0.919,689,1789
zdwznryn,0.771,0.781,168,960
xivfuwpe,0.775,0.792,899,1138
fnegjnsb,0.821,0.875,942,1234
azsrmosf,0.577,0.9,288,1918
fvbdwzen,0.678,0.381,297,1585
jldfgbqa,0.67,0.311,116,323
loqnffpy,0.746,0.914,997,1766
pydxlabl,0.755,0.903,415,636
uwcovswn,0.761,0.936,901,1828
gsbabiec,0.641,0.067,53,98
bgtmrocr,0.599,0.514,691,1406
cvtojtod,0.599,0.533,910,1267
mhxfzgxv,0.663,0.539,463,1026
slnjqkqj,0.74,0.936,76,1166
ypswiikn,0.764,0.953,178,1451
mwliyvzc,0.815,0.825,269,1054
svuukxnp,0.819,0.85,482,1563
xtezalqn,0.618,0.875,558,1226
twfnceew,0.666,0.869,664,1647
zifusfbc,0.765,0.922,779,1962
yppxenjv,0.767,0.947,922,1343
yewbegyu,0.756,0.939,691,1080
hhyizxmq,0.764,0.914,100,955
poqjgtag,0.895,0.019,645,816
xceygfbt,0.632,0.6,24,642
pfnuarxr,0.777,0.95,510,1742
jmfrhgvv,0.784,0.778,471,1701
oizhckpu,0.911,0.039,779,845
jscmmyix,0.909,0.058,958,1351
spqrzqgf,0.908,0.058,73,1002
opuxlqsc,0.656,0.964,370,544
cnyqeljn,0.624,0.994,897,1887
wqtvwtsu,0.629,0.814,778,1268
fghvcjjs,0.585,0.6,336,509
kkwqhzdr,0.915,0.964,792,1460
juyrbbxd,0.601,0.869,447,1487
cjnxmcvy,0.626,0.942,225,583
ugxeqcer,0.51,0.094,324,904
lkijrlck,0.656,0.839,514,684
vmreumqc,0.654,0.469,472,1672
qtmavnks,0.688,0.8,836,1248
aodbjexc,0.726,0.856,864,1941
lwtkjjwv,0.627,0.953,293,1944
bzzwopuf,0.731,0.881,34,1172
otfwytdm,0.735,0.881,882,1175
tutjfafp,0.917,0.942,168,224
wrblbkkw,0.555,0.525,449,1745
nmmxoifa,0.74,0.878,239,822
wldbgecw,0.63,0.939,718,1825
wwekkplh,0.924,0.894,69,322
unjsxrpd,0.918,0.058,482,1235
wqreuipf,0.632,0.167,126,682
xnazgdfr,0.591,0.836,766,1073
ssbzimgp,0.615,0.939,144,1677
hdiunjig,0.616,0.939,534,1200
yeocovse,0.637,0.994,561,1545
mjjafjpb,0.699,0.775,19,83
lkeiguji,0.783,0.85,788,1127
ysnbokid,0.922,0.092,679,1154
baqghcus,0.624,0.903,369,739
jsbntrnw,0.924,0.853,232,733
tiyzkywq,0.924,0.078,212,1646
bieqyjiu,0.533,0.564,712,1242
fgdegyep,0.925,0.0,530,1530
adtmtmoo,0.683,0.928,56,103
ejjdtyem,0.665,0.808,74,1478
edvprycs,0.519,0.133,193,493
qckohfor,0.933,0.981,325,357
zhmupqvl,0.935,0.008,583,1409
qcvwviin,0.934,0.008,177,1664
bkhgnlzn,0.934,0.014,869,1065
yuweahfe,0.636,0.936,204,665
lsbxlbqx,0.58,0.75,908,1859
bgvolale,0.781,0.808,564,1221
rrqfftsa,0.926,0.864,997,1096
ootwkwes,0.933,0.931,579,1354
truhcjlu,0.525,0.272,69,1374
lpbxughq,0.927,0.894,806,1320
xwgrxeus,0.936,0.928,96,1532
ttegyvpc,0.712,0.803,98,131
ptkkcctm,0.781,0.817,765,1381
drbrcqsb,0.932,0.911,895,1226
xbfvwiyq,0.942,0.936,40,1220
bewwmgut,0.948,0.017,854,1780
tbvydubk,0.693,0.942,966,1059
euuivtof,0.7,0.981,167,593
ietvtlef,0.629,0.972,460,750
wserpodn,0.636,0.883,266,1593
ujbxagek,0.76,0.744,89,1869
oinkdhqc,0.767,0.744,208,1193
fmdohxuz,0.626,0.569,580,1092
msgwpnyf,0.777,0.725,859,1318
eemuwmgw,0.782,0.719,106,557
lkxyqqvl,0.947,0.889,500,972
etefbgdb,0.952,0.028,394,1809
nvztmogo,0.959,0.025,188,445
xktsknmm,0.635,0.022,241,588
sufpqsnd,0.654,0.95,273,454
ekzexjmq,0.563,0.878,402,1015
kmxuehdq,0.637,0.578,90,1586
ylfqqtcp,0.638,0.961,221,1602
rkwputzp,0.77,0.767,651,1527
ynnttdem,0.967,0.95,676,1220
eoxaayez,0.638,0.525,202,1705
hisivoda,0.628,0.533,483,593
oqvvhmec,0.76,0.85,745,1531
efswvpvp,0.977,0.006,517,617
ukphhnmx,0.976,0.025,37,303
ryuzfwlj,0.721,0.056,590,1048
fbgdjctq,0.644,0.983,372,1008
ypcobhuu,0.523,0.15,224,870
gelvixfv,0.776,0.836,783,1522
ivrbftoh,0.977,0.047,509,603
edldxozw,0.766,0.314,518,1329
bibdhphl,0.653,0.925,18,1004
abkqvwvy,0.665,0.769,729,955
avxwzwlp,0.609,0.558,523,910
heluvgpg,0.689,0.881,250,1064
huxjtswj,0.778,0.803,262,1283
nlswhjat,0.982,0.056,59,1271
aykvojid,0.699,0.656,161,582
yrbiblli,0.512,0.139,307,1713
dcsvtcht,0.667,0.781,935,1292
ndlfwlym,0.986,0.961,303,332
ufmkewdo,0.984,0.05,783,1513
qvftwyso,0.989,0.931,15,1644
pkycbdkt,0.99,0.081,679,1695
jqfpxizd,0.983,0.089,882,1975
ozdrkpku,0.771,0.256,355,1411
jgavxohi,0.717,0.364,178,939
vmerqyaw,0.696,0.775,92,799
ggsjfvju,0.992,0.086,1,1592
osmeacfq,0.982,0.144,992,1808
ruvuvnjc,0.98,0.125,741,1993
cvaymvva,0.767,0.253,867,1553
ccjshntj,0.695,0.439,150,1579
pqmbtexr,0.685,0.322,952,1024
xuzepsiw,0.653,0.953,120,1307
aldzdguu,0.994,0.95,22,1971
uharykie,0.994,0.042,224,1974
oaaozhdo,0.662,0.953,93,1414
lnhrepii,0.995,0.981,105,757
hkxmiwju,0.995,0.981,932,1125
qvgiaiyz,0.753,0.244,418,583
zzuxbxvt,0.706,0.758,912,1758
viwtrzle,0.753,0.908,421,796
qhisqqap,0.748,0.244,103,639
pyupbjiv,0.716,0.297,31,645
vjxqkkgq,0.56,0.903,28,66
qorrmuze,0.523,0.844,274,1798
hjwfvjts,0.705,0.372,614,1877
dxqezttu,0.535,0.964,68,1090
khulkcgr,0.687,0.794,24,102
bjwvqhhg,0.639,0.461,727,878
duwsufaq,0.521,0.85,160,1063
bcnebdxa,0.733,0.431,967,1700
yclfyrgs,0.769,0.264,454,945
fssutspv,0.704,0.328,860,1663
bccypves,0.668,0.311,139,1258
cjrfedol,0.624,0.833,822,1861
mffdmbkq,0.782,0.439,2,1923
krcofubz,0.78,0.433,381,1663
lhtkikus,0.763,0.294,716,1235
epbbsgxu,0.689,0.372,110,1643
tlejzwvt,0.641,0.833,447,1829
hslxzbyl,0.679,0.2,313,1077
duznpfst,0.765,0.847,423,1201
qqwzxszl,0.772,0.492,910,1529
wcvemihi,0.766,0.347,307,504
vyomzooe,0.647,0.406,161,1873
clehektj,0.551,0.956,117,840
oklcryfx,0.783,0.939,78,995
hyknhzln,0.767,0.508,394,740
ftkjgcck,0.543,0.986,840,1907
eemrxflg,0.592,0.375,634,753
oqotuoln,0.704,0.45,683,1982
xbefaimg,0.672,0.65,536,558
jqqzrfxu,0.789,0.919,739,1511
iqylyesf,0.769,0.461,761,1512
hriycttv,0.634,0.392,608,1123
vearhfwm,0.592,0.647,332,628
ctblsxmk,0.715,0.467,861,1955
igmhrdcs,0.687,0.447,320,1217
swnzpqqq,0.716,0.758,219,1591
xywmqyxp,0.785,0.875,72,404
capdnuro,0.793,0.911,468,1867
cpcjjsia,0.754,0.492,262,850
cojmyvzy,0.642,0.342,102,716
axuoavuz,0.565,0.022,97,1189
kvohyufj,0.747,0.464,803,1080
nydlyszs,0.746,0.497,619,841
efqkyzhi,0.721,0.436,190,1961
jbwhagsl,0.716,0.406,996,1176
jautawie,0.566,0.017,625,849
ttqhgskm,0.738,0.469,535,950
felrqrbd,0.796,0.853,570,1930
qgrohmlb,0.809,0.892,425,650
pybyatha,0.734,0.431,185,1082
kmlsjnvi,0.707,0.45,797,863
nqfnizgg,0.777,0.842,764,1226
gzecsqlg,0.781,0.833,328,518
mglnxgth,0.721,0.464,798,1575
ybngsush,0.716,0.45,772,1041
brycsmqc,0.695,0.458,550,1724
uoynwimq,0.663,0.419,710,1361
ijuadlzp,0.532,0.136,428,579
zyjeyokp,0.566,0.894,110,1939
anayeavx,0.579,0.947,799,1713
dhgahsil,0.672,0.433,575,1783
uhbbfygx,0.687,0.736,221,1164
jqkiwyot,0.719,0.422,959,1159
obmmotcw,0.715,0.442,774,1891
gqjfsmbo,0.694,0.458,879,919
anxhutsv,0.807,0.819,78,1989
hpqvvkib,0.709,0.442,598,1030
cifdlbsg,0.705,0.442,842,1989
bzeckqoo,0.69,0.469,984,1531
spyjgcvg,0.667,0.458,980,1114
pcrjwfjn,0.628,0.183,841,1117
vumkaqgx,0.48,0.886,244,327
cfzcxooy,0.726,0.108,418,1272
yycpiavp,0.784,0.794,623,878
toxqkrtn,0.679,0.447,160,1123
kkgvrihm,0.658,0.481,983,1744
chrpaxjd,0.595,0.944,581,1071
xzidmvgy,0.537,0.189,953,1857
ivqhbiam,0.664,0.447,166,1127
luzpstym,0.775,0.828,941,1433
sjbguakk,0.689,0.425,93,950
pwbmzdiz,0.654,0.458,493,1634
tmxablrs,0.575,0.281,965,1954
djwaadew,0.563,0.356,698,926
ppzarhxe,0.66,0.403,914,994
erthlciu,0.794,0.639,628,1151
yziwoujg,0.694,0.447,86,1517
ezgflixk,0.585,0.272,972,1790
tqhoyoqw,0.536,0.856,962,1062
slyeuytp,0.653,0.325,817,1843
goerkqby,0.647,0.083,771,1484
xfeuwpfz,0.674,0.875,277,723
wscetfuv,0.641,0.867,344,785
zoudthan,0.717,0.792,446,1942
bfdnssco,0.692,0.397,586,1197
lzyqcsng,0.682,0.106,928,1513
vcipcupa,0.653,0.05,797,1044
pzlovrmg,0.653,0.003,259,316
dokmfsdz,0.689,0.422,607,1606
ctxchnwl,0.672,0.233,379,1135
smjktcgc,0.645,0.172,125,1349
khbfysjd,0.63,0.267,63,387
zjonpchs,0.627,0.956,484,884
wfvqndhm,0.66,0.061,997,1099
ryvzlurg,0.521,0.169,256,1300
raozcdre,0.602,0.9,613,1793
pvgimjtm,0.697,0.283,106,170
rquezlke,0.684,0.233,380,1054
rllsjbtk,0.679,0.231,360,877
mctnwgnw,0.665,0.903,561,616
qievkehc,0.721,0.297,961,1484
wxpatayh,0.612,0.764,95,1762
ilyjexhm,0.828,0.439,529,1336
kxqstykv,0.654,0.131,153,1150
xtdzmtka,0.515,0.908,602,1223
yzpiutek,0.642,0.003,574,1235
ihuupafj,0.769,0.711,525,1893
gudggsqy,0.789,0.367,863,1562
aizjlgmv,0.781,0.394,487,1947
plznamzs,0.684,0.531,480,1325
zvidpwqp,0.658,0.011,131,528
igjykvmj,0.604,0.867,531,649
hvmclrat,0.729,0.303,745,1221
hhegahzw,0.709,0.925,987,1034
xkzpogmn,0.781,0.358,982,1747
mexnvlqh,0.774,0.467,11,1830
xjrbdslp,0.773,0.464,221,436
jaskijpe,0.767,0.442,752,854
zkmnihdu,0.683,0.289,114,1534
elhxbfqi,0.681,0.075,950,1527
vmvaeegy,0.667,0.908,966,1733
vidizsop,0.463,0.067,210,1453
ilypwacz,0.446,0.0,596,1842
triszccq,0.802,0.478,428,510
vlnfzhui,0.786,0.383,254,662
ootpgydb,0.775,0.344,934,1270
jvufgvcn,0.767,0.439,163,541
ejdcwfaa,0.761,0.55,448,508
iqidorsk,0.684,0.175,527,1718
adyuzxkd,0.662,0.114,233,1865
ytuouehf,0.661,0.208,968,1254
ampjpeei,0.673,0.936,520,1456
humiacrj,0.704,0.211,537,1978
xsltcdrc,0.676,0.886,180,1305
niqvetap,0.685,0.936,686,790
nyxylypd,0.691,0.014,896,1614
rcaqsioj,0.675,0.069,108,859
hobxexqq,0.552,0.131,630,763
twgxulxp,0.505,0.125,459,1946
cdtxzxxt,0.68,0.783,908,1729
aesbqsfr,0.553,0.15,890,1455
zerqymhs,0.642,0.833,683,1018
mprcssjt,0.753,0.372,98,561
fwwfhgvd,0.751,0.486,510,665
kjbzvuqb,0.72,0.281,410,480
dnaaxopd,0.685,0.978,251,1883
nferzxvf,0.694,0.944,426,1190
lsayylwf,0.506,0.856,806,860
pguicraf,0.496,0.106,420,736
cfqwipbf,0.457,0.156,873,1834
pjppuibn,0.714,0.947,922,1719
tclszznl,0.644,0.408,257,492
jlgedqww,0.655,0.931,647,1111
