name,elevation,aspect,time_in,time_out
exrchugy,0.619,0.117,708,729
qeutugay,0.617,0.203,737,1130
rrlykztt,0.616,0.411,932,1709
aqbpnevl,0.616,0.419,981,1289
jvlbcqnu,0.612,0.425,981,1424
ahtxpwpk,0.612,0.458,83,1944
mvyxnjak,0.611,0.425,524,1363
addijeoz,0.609,0.481,97,1107
ewcgvrwp,0.611,0.489,469,1547
beglrvnb,0.609,0.403,16,204
zhgsoqlf,0.607,0.325,861,1834
anzkyotc,0.603,0.289,283,1716
azpqfdxs,0.596,0.3,500,1786
gqmuflnm,0.593,0.375,935,1705
xzerunml,0.593,0.403,555,1151
qnhexhkc,0.589,0.447,951,1220
psalyukm,0.589,0.489,108,1085
duthimwf,0.589,0.444,531,618
jqbkmocl,0.586,0.419,148,636
srzwrsed,0.583,0.433,34,1762
kguyipdi,0.583,0.406,481,664
rrhfwyqi,0.58,0.289,582,712
amdpbycq,0.576,0.2,967,1784
rltexsbi,0.575,0.047,992,1266
kfzzguch,0.575,0.981,997,1446
jyqwycup,0.576,0.017,406,1032
zvckbaru,0.575,0.019,762,1542
iyscrcmm,0.575,0.994,221,843
foqjvwxc,0.575,0.064,495,497
incikgkd,0.571,0.097,419,1480
rlzygczn,0.568,0.103,179,1300
dkvzzeaf,0.566,0.125,834,953
ggukyjqv,0.563,0.125,104,153
vduexyoh,0.56,0.094,161,394
roezlfuf,0.56,0.119,896,1344
zokxoxaw,0.557,0.219,754,1222
zdcuaxga,0.553,0.261,607,760
dtlcbpoj,0.55,0.272,318,1241
fvrypifx,0.547,0.264,91,1106
ajfzsiwe,0.545,0.25,816,953
sasqaxvn,0.54,0.25,786,1559
ikjtnoba,0.539,0.269,593,1441
yqkcfvgw,0.537,0.358,117,648
rouvjuhp,0.537,0.5,263,1955
dypeebqp,0.537,0.45,708,1333
cvfalocr,0.537,0.189,963,1246
fpmidfow,0.535,0.072,109,896
dqhqfreo,0.537,0.994,610,1370
vvlblnli,0.537,0.008,735,873
tsovnkew,0.537,0.964,143,1592
tqfryboq,0.539,0.928,143,397
ywydnveu,0.542,0.981,203,704
wpqzkswi,0.54,0.083,369,592
lynmzivl,0.537,0.128,92,149
mpiocndl,0.532,0.117,63,1736
fghetnaz,0.53,0.114,418,795
hpniycvl,0.525,0.189,239,1982
kucsmyaf,0.512,0.214,107,1870
kvatlxcx,0.506,0.203,270,679
bjznwaye,0.499,0.194,983,1664
umiyjekw,0.493,0.194,790,1208
crxaqaqp,0.488,0.197,284,369
bquqpbyp,0.484,0.219,511,1360
drgeaygq,0.48,0.258,548,1272
lnxwyktz,0.475,0.314,818,1324
wijogwhl,0.476,0.767,847,1124
gxtndmoj,0.48,0.814,742,1442
kniatkpq,0.486,0.839,412,1183
mffeodvw,0.491,0.861,620,1363
gwtryfat,0.498,0.867,889,1740
xmoorauo,0.502,0.881,943,1907
hneayfuy,0.506,0.856,43,1107
rbcbyaqc,0.516,0.825,556,1628
ddashuwg,0.522,0.817,26,1458
tfcgsnue,0.527,0.831,773,1518
xqueeqxf,0.532,0.847,85,509
noszchdg,0.535,0.864,65,556
xybagxes,0.537,0.861,622,1057
efwfwiww,0.54,0.853,972,1882
mrhjurzo,0.543,0.928,138,933
vxljpdyz,0.543,0.069,778,1672
lmyufuqa,0.542,0.05,692,877
mfhunfsi,0.54,0.017,149,1129
vdfhtgvw,0.54,0.069,879,1830
lhbulfah,0.539,0.058,267,1408
otlijfuc,0.539,0.019,722,1304
fmupxyew,0.539,0.061,17,1763
gncyojss,0.537,0.125,172,1091
ctvzjxiv,0.534,0.114,441,462
fjtyylgk,0.532,0.069,431,1376
hmfbgwnm,0.53,0.05,450,1013
nmwvlhum,0.53,0.05,968,1294
lamteelj,0.529,0.064,709,1401
klmouwjp,0.527,0.125,966,1655
vpnxneql,0.524,0.147,489,1879
gotbddxe,0.521,0.153,491,1904
ukbccjaf,0.516,0.153,392,431
mpyrholj,0.512,0.106,828,1794
daygndah,0.511,0.064,89,431
bgczwdna,0.509,0.064,106,421
eutzdroi,0.507,0.044,690,961
vhbncuqd,0.506,0.964,73,1394
jbptcmlh,0.507,0.842,469,624
alzpsuta,0.512,0.758,208,756
pidhkvlr,0.514,0.669,153,981
rxerhsjj,0.516,0.636,663,1527
qkdsdwda,0.516,0.625,590,1794
oqgytkxq,0.516,0.25,842,1771
faksowsg,0.514,0.267,279,1260
hzrhvagk,0.512,0.325,807,1830
occsynmo,0.512,0.281,398,1857
duglqcff,0.511,0.2,532,1523
uuguxklz,0.509,0.153,473,1213
rhlwbivc,0.507,0.131,160,831
xqbkbkbe,0.507,0.175,225,785
rbfdvlyl,0.504,0.194,858,1194
eqbpvlac,0.504,0.147,723,1114
kqflbsco,0.501,0.131,773,861
ombypjxj,0.499,0.147,924,1861
tatfildn,0.496,0.197,725,1204
wxsgrwdz,0.493,0.225,390,1667
xakzaeqd,0.491,0.306,960,1032
oywzqaei,0.489,0.431,83,162
dqrtdyzv,0.489,0.567,664,925
dmkqipli,0.491,0.564,844,1570
ywhaficb,0.493,0.592,505,950
qudchquu,0.496,0.594,288,541
jpsvarfg,0.496,0.494,227,786
nfkvrlrf,0.496,0.35,944,1895
cvwuqwdb,0.493,0.281,372,784
gndyaziz,0.493,0.983,755,1843
gqugusmt,0.493,0.083,539,931
kqqebphb,0.488,0.133,761,1258
euonvplk,0.484,0.161,690,1559
ilatzhns,0.48,0.214,798,1175
febtbwht,0.478,0.45,27,328
ilxhahvp,0.48,0.556,596,1145
uxfcmdqe,0.48,0.542,967,1241
vveiowyl,0.48,0.133,183,324
gcxkpjyu,0.478,0.175,422,1616
ojyzrcrl,0.473,0.181,160,858
mbefupyq,0.47,0.2,99,1473
rnuldobj,0.465,0.236,963,1843
sgnygjeh,0.461,0.269,843,1309
omyzhmwc,0.46,0.306,653,1740
nunlbfeo,0.46,0.414,563,1417
dpgqnglg,0.458,0.469,537,1187
rmedhrjl,0.458,0.486,721,1944
ylfjedih,0.458,0.369,471,1023
vdmjqtgi,0.455,0.3,49,439
vhlfdhul,0.45,0.308,507,1328
uffmzgsu,0.452,0.889,913,1552
jtgzhbaf,0.452,0.956,30,716
rpdjhebz,0.457,0.836,748,1210
wzctlwxm,0.458,0.164,311,400
moqmvdvf,0.455,0.308,515,1082
xqptjtiz,0.456,0.625,982,1269
aldmbasa,0.456,0.4,537,1457
kgvhjumx,0.455,0.469,70,1775
cgctacas,0.458,0.164,495,862
epxbjetd,0.455,0.219,890,1167
mgofeaku,0.453,0.331,130,743
kwzdkhej,0.454,0.558,912,1345
bfoxvbhp,0.454,0.422,632,1773
yjbnoivz,0.453,0.244,233,551
ddmvmabj,0.45,0.117,541,1526
byvizcst,0.45,0.081,111,335
niwszmrg,0.449,0.147,870,1020
vkqzxpwk,0.445,0.181,958,1599
bjeuczvc,0.442,0.175,937,1243
esfamchv,0.44,0.136,782,966
vjhbjbkg,0.44,0.114,881,1546
vkoabfvu,0.439,0.117,980,1607
tpdpvsfz,0.437,0.103,95,1417
bxdmktjk,0.437,0.033,588,922
umokjdoa,0.438,0.094,217,500
ckpybypt,0.436,0.158,605,1905
czhihcdj,0.435,0.158,703,1447
rupptpnt,0.433,0.111,532,1256
yxpjicvc,0.432,0.033,766,1321
butpmrdd,0.432,0.022,491,1499
vlgvqnhb,0.432,0.044,508,1518
ifnndmay,0.43,0.056,109,894
ozvrxtqp,0.43,0.108,965,1134
pzcnshqd,0.427,0.1,821,934
jnsxdckb,0.428,0.083,723,927
cvepkmyd,0.426,0.194,659,1619
ngrdguks,0.423,0.197,971,991
ftirlcli,0.42,0.125,813,1841
ddqhuywc,0.42,0.969,262,1471
lrzgenab,0.42,0.772,16,1046
rxbluybb,0.421,0.25,742,1244
ocuxukfy,0.418,0.194,744,1352
ypluajal,0.417,0.147,188,365
tsmrasiz,0.416,0.214,131,1471
ijvmpvpa,0.413,0.228,911,1362
zfgerxax,0.41,0.219,338,1329
lngmgglm,0.408,0.247,677,1718
btmvhznr,0.405,0.272,268,1514
khdotxnl,0.4,0.303,786,862
ecmxafpy,0.396,0.361,637,1040
rhjeyhkh,0.394,0.369,728,1389
gcygrhsr,0.389,0.35,121,1286
ccxmnjka,0.384,0.339,145,1976
nanaehai,0.38,0.225,651,1934
edqbspzc,0.381,0.95,154,1102
godibikd,0.383,0.953,174,1143
ecbuirtw,0.384,0.944,842,1274
rjqxlffx,0.387,0.942,389,1252
qdxcgeyw,0.389,0.983,953,1129
msigprka,0.389,0.992,87,116
kjydiavj,0.39,0.956,750,1510
imfoikxi,0.391,0.961,357,805
rbdhklrj,0.392,0.047,535,1420
sjpccblh,0.39,0.147,543,1909
vioyfgrs,0.388,0.175,287,305
bljsywde,0.387,0.233,433,1537
dkxfmnvm,0.385,0.203,670,1157
iefbxjti,0.384,0.103,982,1173
lrsnlszz,0.383,0.086,162,1799
mbbfxdwl,0.381,0.1,657,1203
rorkzxfj,0.379,0.089,353,790
vswgewci,0.377,0.081,569,1776
uldtohrv,0.376,0.103,237,1015
alzvcocl,0.375,0.117,466,514
iuhfcuxy,0.375,0.061,3,1634
qdqgzawk,0.375,0.203,985,1709
mifvavnv,0.372,0.281,422,1855
ugkeuzcj,0.365,0.314,543,949
aduwufwm,0.358,0.35,53,377
rxjialcj,0.354,0.406,741,1893
zisiijih,0.352,0.425,662,1359
uhjjigre,0.348,0.403,371,853
adrcqaiz,0.344,0.403,618,683
ucwmrjkt,0.342,0.356,7,421
bnkkoxnp,0.339,0.269,956,1439
ijdpgtgv,0.338,0.208,26,403
guemwfbk,0.336,0.189,517,1495
gvunvann,0.336,0.875,420,670
qlarkfho,0.337,0.392,758,842
euhhasms,0.335,0.386,686,1136
xzxcpwar,0.334,0.45,968,1906
ywpoiewj,0.334,0.417,360,1581
npbfgora,0.332,0.319,900,1060
garevrcr,0.329,0.211,105,592
btrkbocu,0.327,0.058,584,1606
jpwvoxtq,0.327,0.956,196,1670
eeizhyzk,0.33,0.942,183,417
pcktstdg,0.331,0.039,389,1442
iyhnhkbp,0.329,0.136,639,1088
kurigtog,0.327,0.1,529,1287
owwzmleg,0.326,0.972,944,1920
venirhvk,0.328,0.969,204,1518
nxruawsl,0.327,0.125,717,824
jzuabhoi,0.324,0.256,94,1578
kkhjshun,0.322,0.283,552,1672
wvrvgeuw,0.32,0.242,809,950
ixzwghyg,0.318,0.15,787,985
lfzqabyh,0.319,0.044,376,1666
zxrlisgq,0.317,0.086,514,1408
sxmixxoq,0.315,0.108,60,1258
brxbqlbk,0.313,0.108,305,1579
zlynureb,0.312,0.125,373,654
uxgwzibj,0.312,0.125,24,151
xmxahzzr,0.65,0.814,313,939
hqsilpit,0.65,0.961,5,1258
gpthsytx,0.652,0.967,42,1245
sgfefroa,0.652,0.064,295,836
hjruxcku,0.65,0.061,166,2000
vrmpblud,0.65,0.108,841,1141
ymgluais,0.647,0.175,492,800
jedrzmhu,0.642,0.172,614,799
dghppsdi,0.637,0.183,565,1099
bwhqnlnc,0.63,0.208,998,1653
dithwcov,0.63,0.381,194,1706
xwedvjqi,0.627,0.492,120,1646
xrgysbsj,0.63,0.589,163,1931
wstjpvuz,0.632,0.553,980,1148
imuxgifk,0.632,0.525,679,1353
opnjjxxx,0.632,0.578,51,305
blmzvwgf,0.635,0.608,32,1507
hkvjukiv,0.639,0.564,224,691
ddmwzccp,0.639,0.564,97,1758
hqlzljyo,0.642,0.556,479,811
ftjuxgyr,0.642,0.553,806,822
wzqphdch,0.645,0.544,605,862
vtxfblxk,0.645,0.517,287,1863
qkumqgvx,0.647,0.533,621,1721
dqlhqalz,0.647,0.528,928,937
dgesrgsq,0.648,0.553,64,1477
mecgvmtc,0.65,0.547,617,1883
umkhcnnd,0.65,0.511,348,1175
okbvhuls,0.65,0.447,315,943
pnvrgdhc,0.648,0.406,634,1244
fbdlbldk,0.647,0.411,971,1496
deawrdgp,0.645,0.411,483,726
lwpzxxmm,0.642,0.431,728,1064
odgelvfx,0.64,0.428,566,1341
ljwuricj,0.637,0.425,385,1017
dcvdtpkz,0.635,0.45,524,1315
iejdnoxt,0.634,0.436,395,834
snnwsegl,0.63,0.428,784,1647
fldfsxyz,0.629,0.486,254,1437
ledjkhmu,0.63,0.492,300,1011
izzlviff,0.629,0.419,327,776
wtkmupxl,0.625,0.433,956,1111
wncbzbvr,0.625,0.45,226,995
pjiexjtt,0.622,0.433,759,1058
lxmhzixi,0.621,0.414,19,1413
bwyvdqod,0.617,0.422,206,1369
ijdqasef,0.616,0.467,721,956
xratmtar,0.616,0.425,339,1170
uumkxrmp,0.612,0.389,19,1841
pirctyrd,0.611,0.494,349,1567
jeuljelv,0.612,0.65,515,1266
wzmqvnhq,0.614,0.703,167,1727
abbhdonk,0.617,0.75,950,986
spjiazde,0.621,0.778,766,1827
iezovkor,0.625,0.786,779,1894
ijqtmdgi,0.629,0.803,190,783
eksexnhq,0.63,0.767,849,1918
prermaqd,0.632,0.717,736,1759
hxhduadu,0.635,0.7,698,732
kzkxikib,0.639,0.639,740,892
spuzjosd,0.64,0.589,262,1475
uktbbzsb,0.642,0.55,434,1521
igxxolvs,0.642,0.581,354,470
rcrkktpg,0.645,0.547,693,1637
ibxrbrvp,0.644,0.517,347,1722
blwfwrau,0.645,0.539,700,1891
nquhuixu,0.645,0.528,102,890
bwtlxsta,0.647,0.572,798,1775
qqhjjwpr,0.648,0.608,33,34
mtxuhvyv,0.65,0.653,553,1886
oghnlshi,0.652,0.65,833,1085
kseyxctv,0.653,0.647,635,1370
shtdacow,0.657,0.594,738,1252
tjesvxev,0.657,0.5,210,1001
uorkpdsy,0.657,0.467,720,1622
uueapssp,0.657,0.367,61,609
dvbfxuni,0.655,0.25,588,924
wlacjlzs,0.653,0.225,385,1066
qveycxws,0.65,0.206,924,1828
sihmzdsr,0.65,0.203,675,1716
gbvfflrl,0.647,0.261,643,1969
wsdgxawz,0.645,0.333,835,1692
sopubmev,0.64,0.35,239,1070
veaojhnb,0.639,0.422,727,1050
hznzcecm,0.639,0.539,29,709
yrogbeke,0.64,0.519,371,982
tiluutwd,0.64,0.508,778,902
xamahhpy,0.64,0.539,791,1770
rcqdcena,0.642,0.592,979,1569
wvxmftsh,0.645,0.575,310,407
nabnbrnj,0.645,0.431,747,1963
nzubyauj,0.642,0.408,305,1689
cswhobid,0.642,0.381,954,1508
wocwnseb,0.639,0.347,404,525
zavfsgjr,0.637,0.425,351,1407
abbnxege,0.637,0.428,953,1608
srsbrogd,0.635,0.406,868,1142
rcyxrhre,0.635,0.336,679,1175
jfyanuke,0.634,0.325,320,1051
ajeqoivk,0.632,0.5,545,1156
klidvkrb,0.634,0.728,140,236
vvvhqqgr,0.634,0.222,104,1713
mbbqngra,0.632,0.25,400,434
yfrqhzen,0.629,0.125,839,1179
nghrcafh,0.632,0.828,891,1921
kfmzxsxt,0.632,0.1,744,1240
cqxuymnx,0.63,0.167,87,1795
ktivjayb,0.627,0.197,853,1679
smzxginj,0.624,0.186,476,1590
nnsurbdb,0.624,0.161,398,687
pbvlnddy,0.621,0.136,936,976
ofyakbeq,0.621,0.15,691,1263
ycazygje,0.619,0.258,363,754
tsjkvfkn,0.614,0.333,526,702
rqjkcnyl,0.612,0.378,370,914
nptgakli,0.609,0.414,520,865
ryyinkko,0.609,0.464,33,936
kzexeesx,0.607,0.422,543,950
ouwqstsl,0.606,0.458,70,1331
uknhjwiu,0.606,0.481,244,924
zaanymwj,0.606,0.453,5,1881
yzkeriaz,0.604,0.406,993,1527
jprnhmdt,0.601,0.342,295,1859
jjpsjuvh,0.594,0.308,942,1652
rdkqcnrf,0.591,0.347,375,424
qqgicgbp,0.589,0.375,743,1967
xcxyamap,0.586,0.4,122,1122
qvelussy,0.588,0.414,274,1074
yorvluwj,0.584,0.375,647,1552
fkdiovca,0.583,0.35,503,1350
bhrbohmq,0.58,0.375,422,957
ffslpmvl,0.581,0.25,512,1297
iphwgpnb,0.58,0.153,831,1558
bcxnwmid,0.578,0.05,120,1595
knhubeeh,0.578,0.986,341,604
kcvitckr,0.58,0.972,978,1079
ckcojfxx,0.58,0.031,92,1337
ravfijyz,0.578,0.019,77,786
zmmomwba,0.58,0.011,105,229
lbqfhffj,0.578,0.1,80,1072
tkirlmgi,0.576,0.139,800,1558
trffnpjb,0.573,0.161,479,1207
tkkrdcvn,0.568,0.15,783,1075
qdebpisf,0.563,0.133,359,728
wfrcsmpv,0.562,0.192,54,1482
dzqsgade,0.557,0.239,384,1569
ttwklaku,0.553,0.261,288,1366
uekmbfji,0.548,0.286,304,1365
bybjaecc,0.545,0.333,44,1730
kydvguax,0.543,0.336,169,410
ffehljmc,0.542,0.194,346,1449
hgklqujd,0.54,0.089,794,829
wulvysja,0.539,0.019,851,1484
qeeoflnf,0.539,0.981,938,1815
sinzjnoc,0.539,0.011,623,1341
tnjjihqp,0.539,0.992,308,1303
iebkaccv,0.54,0.986,119,140
vvlgpqwu,0.54,0.975,154,1756
egprwevx,0.542,0.994,928,1004
stwqvtre,0.54,0.006,405,1307
kzynartb,0.542,0.956,774,1213
sfmefamy,0.543,0.925,933,1228
ozvbwzun,0.545,0.992,753,1703
wbfstrjf,0.543,0.117,299,1529
yxvowcwu,0.537,0.169,167,1587
umfrwqef,0.534,0.203,774,972
wozlclnb,0.529,0.225,899,1106
fnxeghfw,0.516,0.219,152,983
ujoaaniz,0.509,0.208,453,1479
xxefyhon,0.502,0.214,411,710
nqisditp,0.496,0.211,351,922
bgxfsmvb,0.489,0.208,461,1188
wshhwmlr,0.484,0.222,629,1440
jyaxbxje,0.48,0.236,319,959
aeheyxgm,0.475,0.194,729,1017
qrjuoeby,0.476,0.797,554,1753
axwlbmpz,0.483,0.8,591,962
ropbvcfi,0.489,0.825,762,1965
mbmvvipb,0.496,0.839,635,1797
hbicoxau,0.502,0.856,380,1395
zllvzvnj,0.507,0.883,503,1102
csjaubug,0.511,0.847,297,512
xxrnuhyr,0.517,0.817,249,1470
pmybgvyl,0.525,0.828,0,41
bqjinhbr,0.53,0.847,433,1236
ydqpacua,0.534,0.853,321,724
glmwpyne,0.537,0.839,144,1022
jzgiqvha,0.539,0.825,496,1292
tulckbvg,0.542,0.794,130,1317
fsziwwmh,0.545,0.781,611,706
guciiczm,0.543,0.222,993,1270
wdpqkfek,0.542,0.019,71,315
njafwpro,0.543,0.956,185,407
nquqjaqh,0.543,0.044,634,1726
wyptmxqc,0.542,0.075,466,1202
jzhtegmn,0.542,0.05,29,886
rspjkefb,0.54,0.103,341,830
disiipaj,0.539,0.139,859,1277
ixrsyqtm,0.535,0.092,914,1870
qliluhey,0.535,0.064,666,1705
vbowabgq,0.534,0.081,342,669
hwzctoad,0.532,0.053,986,1864
xqbfajbq,0.532,0.072,277,432
leceiynf,0.53,0.15,783,803
jzywvtzg,0.525,0.161,828,934
bskqerxh,0.524,0.167,915,1295
kjgfngpa,0.517,0.181,83,659
eeyxkbts,0.514,0.156,485,1164
ejesjlin,0.512,0.058,547,1290
marvphtd,0.512,0.078,490,825
msptehcf,0.509,0.094,798,1527
dnoaglyq,0.509,0.967,103,1354
qkltghrj,0.511,0.892,680,1988
jxmzbfch,0.512,0.881,857,1700
vfxkulpp,0.514,0.853,843,1763
gqccptre,0.516,0.844,213,1242
tldhazhv,0.517,0.95,203,1310
qyodzoxi,0.517,0.186,537,683
jpjdwxes,0.514,0.236,260,1811
axlgwbec,0.512,0.25,398,1567
prlncfkq,0.512,0.25,83,1085
rxmoepni,0.511,0.125,618,717
qnceuaja,0.512,0.125,340,1781
edxakuol,0.509,0.203,521,851
whjlwmfp,0.507,0.258,393,400
lzjemsqq,0.504,0.272,415,709
pnvxutpp,0.504,0.225,810,1840
ktdgagno,0.502,0.206,703,1692
isfyirvb,0.501,0.197,770,1404
czvfuyfg,0.498,0.208,304,1195
ahlbsmny,0.494,0.206,579,1371
zqopulnk,0.491,0.211,525,1377
fywbxdsm,0.488,0.244,873,1713
kwsapojm,0.488,0.625,924,1329
bhmnrucr,0.489,0.528,437,472
stuypmto,0.488,0.558,386,1198
dmfkbtjn,0.493,0.586,388,1929
ygqpbtvb,0.494,0.542,768,1073
rgeqqucr,0.494,0.453,723,1270
foyyyhsn,0.493,0.525,224,1213
iydfnoei,0.496,0.733,710,1169
dvrzpzjq,0.499,0.164,609,1744
fhrklinc,0.494,0.206,291,1314
iybgeqve,0.488,0.203,339,1347
yygmrfdi,0.481,0.219,323,803
uxxkxvva,0.476,0.294,630,1997
egdasceh,0.476,0.533,703,1180
eenmjbtk,0.478,0.589,609,884
iiufoixz,0.481,0.494,388,1169
bfxumnvi,0.478,0.292,314,885
lihmgult,0.475,0.258,565,1889
jrujukzi,0.47,0.256,295,1347
mrpsqkmo,0.466,0.264,630,1309
myhgotfl,0.461,0.261,92,1703
kaifkxlv,0.46,0.272,915,1401
ikkgwfyq,0.458,0.325,244,1180
qoehmxje,0.457,0.406,442,688
peowejup,0.457,0.525,238,1063
moqzlcno,0.457,0.339,471,1849
iafukkho,0.453,0.236,970,1092
jfjviztv,0.452,0.956,763,1049
nmkafoge,0.455,0.911,102,547
lerrsazd,0.455,0.956,562,1913
zrdfqrus,0.456,0.903,563,994
jgnuowni,0.459,0.925,123,1498
gstqaaal,0.458,0.147,820,1856
tskbqtuk,0.457,0.111,493,1744
amblrsyr,0.457,0.925,990,1022
zuqlzbiq,0.458,0.078,587,1258
vbbtepkn,0.455,0.103,461,1615
gfavmrfr,0.457,0.358,306,1134
hgctvxtq,0.454,0.3,602,1063
okamgwab,0.453,0.319,622,1463
fzfzkwlf,0.452,0.433,834,862
tckrlijr,0.452,0.478,850,1197
ippoemhh,0.452,0.522,851,1868
xfrmeehx,0.453,0.017,121,1682
xidogqnf,0.452,0.161,136,659
xeqpuzyp,0.45,0.239,112,1815
gsnfnotf,0.446,0.247,200,1486
qnsfiweo,0.443,0.164,175,1436
kksbaezw,0.442,0.044,135,1085
isbqctdk,0.442,0.086,585,1052
oejsqnoq,0.44,0.086,704,1448
hqwchulc,0.44,0.094,582,1045
trpnlnhh,0.438,0.156,989,1099
oditrxka,0.437,0.281,612,1749
bkjzycsm,0.436,0.3,416,1965
hytaxmnb,0.434,0.192,900,1622
ukebnhwl,0.434,0.019,899,1081
ocdppuro,0.435,0.986,15,1371
lwuyxxsd,0.435,0.067,419,1071
bfxzrkhs,0.433,0.094,890,1278
hjoncbkp,0.432,0.033,701,1719
kjqnzyoh,0.432,0.103,728,1723
lvndazqi,0.429,0.15,301,1977
mmmtlyyr,0.428,0.214,535,1418
bbqjgxun,0.426,0.233,890,1153
mwclrdqd,0.423,0.167,59,1640
wbvvczhu,0.421,0.075,338,1756
ugmkzzuc,0.422,0.061,524,1280
enaxqgkh,0.42,0.05,668,1824
fotfkjej,0.421,0.097,569,1738
cqnkdwuo,0.419,0.175,713,1793
whvdjvig,0.418,0.233,325,1394
hrgpvfst,0.416,0.3,810,926
angyngrw,0.413,0.325,994,1761
fwrgmgmb,0.412,0.328,993,1749
eevjcnfi,0.409,0.314,290,1556
augwaguw,0.405,0.303,609,1690
pdukuhby,0.399,0.306,194,971
vjjwxmmi,0.393,0.342,316,920
sigcfslt,0.39,0.35,560,707
qytozlmg,0.385,0.286,665,1438
kwbbhgim,0.382,0.097,3,956
aaaekpul,0.384,0.958,190,1200
ccuqdcwf,0.385,0.944,674,1022
sfckslua,0.388,0.939,262,1220
cmoapqcy,0.39,0.933,436,1966
wquteypv,0.393,0.939,972,1988
pisxlwsb,0.394,0.0,921,1310
braqujqe,0.393,0.017,501,1492
psxacwxv,0.394,0.958,328,789
ejuprflt,0.394,0.017,684,1610
pkxixvev,0.393,0.186,819,930
ecbpmuny,0.39,0.242,476,1389
edhonoyc,0.388,0.222,64,1041
ocnewcim,0.387,0.167,999,1723
ttobppnb,0.385,0.183,962,1146
sigwtgiy,0.385,0.2,154,1616
gryroejw,0.385,0.225,267,1100
sehertha,0.383,0.156,637,930
fuvxqiok,0.382,0.075,77,570
lzijlvul,0.381,0.103,840,920
xoobcgho,0.379,0.144,179,357
kctnsyez,0.377,0.2,10,824
ujlzhasc,0.361,0.339,832,1830
nsczxuvx,0.354,0.35,780,875
spgevqtd,0.349,0.383,230,1353
vxxmmayo,0.347,0.408,451,509
yprgfnqd,0.345,0.297,178,1661
yuuorpfr,0.344,0.089,24,278
sjbhikmd,0.344,0.047,741,1647
jxioiewe,0.343,0.044,735,1596
livjunsx,0.342,0.075,122,1919
zmpleyfi,0.339,0.05,437,1337
rndhjcyd,0.338,0.119,148,191
cllfekbf,0.335,0.183,976,1475
sdepaqel,0.333,0.139,872,1230
nwcylktf,0.333,0.125,50,722
oeqbbcqx,0.331,0.097,803,1422
htfzfnew,0.331,0.003,13,1608
keknzjfq,0.332,0.003,145,1312
ftsgvqkk,0.332,0.986,881,1413
qjeyqxqq,0.333,0.978,618,620
msrvsyok,0.332,0.081,515,1668
gzsgwzjq,0.33,0.114,191,1623
swufsrvg,0.328,0.056,225,515
gtvhuiek,0.329,0.981,88,1689
mjpjfgqy,0.33,0.089,302,1435
hxopenqo,0.328,0.244,57,92
vpzlmwqr,0.325,0.239,194,798
khvrurln,0.322,0.158,769,1536
gneyvswu,0.322,0.106,143,335
rksgbaik,0.319,0.061,238,1744
pqnbfbem,0.32,0.031,588,1305
plbncxcd,0.319,0.144,19,684
jusrboji,0.317,0.125,67,931
fcqmciai,0.316,0.064,192,1790
bwmelvyu,0.315,0.061,875,1513
lzlnzhcr,0.314,0.111,29,1032
nkgqievk,0.647,0.875,336,1571
pvgzwslh,0.65,0.836,314,1938
nvycqjab,0.655,0.903,435,1022
ijezbuok,0.655,0.025,715,734
ggnqljvu,0.653,0.108,293,527
mtwoyyul,0.652,0.1,520,1808
lgzguopk,0.652,0.178,313,474
crcnbphz,0.648,0.219,349,906
iofwubic,0.644,0.2,77,1689
ufvvyxbp,0.64,0.186,901,1121
gciirrkq,0.634,0.183,526,943
koitcree,0.629,0.206,915,1898
azcoahlv,0.624,0.308,618,1457
ykponpyn,0.627,0.592,765,1160
segkxsgy,0.629,0.553,392,981
xjvjgqtz,0.63,0.511,599,1702
hsasuuma,0.629,0.581,702,849
wpbadozr,0.632,0.636,425,1654
qkwiqbgk,0.635,0.569,329,415
lydgicfl,0.635,0.533,1,1218
elfjhcum,0.637,0.536,249,1493
zuqqappo,0.637,0.558,343,1527
ovsahchd,0.64,0.55,213,336
bcjiprou,0.64,0.525,20,1961
adzdyyau,0.642,0.556,854,1348
jrwowyok,0.644,0.556,759,1024
lkeiumma,0.644,0.575,147,1667
eweexzpq,0.647,0.586,865,1494
dulcqeho,0.648,0.533,255,1401
vpntsicg,0.648,0.45,460,651
szrdhpkx,0.647,0.389,62,1722
qvqkzarc,0.644,0.386,498,1886
rrmmrmoz,0.64,0.392,2,376
suefwsgt,0.637,0.414,469,1915
uuaczpqi,0.635,0.414,470,653
sxaekvre,0.632,0.414,310,859
dcfyoitx,0.63,0.447,234,1250
sgcdfqlc,0.629,0.444,924,1957
loqxwnrj,0.627,0.436,89,1881
qdwkxjrs,0.625,0.5,371,839
vmqernem,0.627,0.469,942,1855
tgigekjn,0.624,0.408,4,1008
dvnniymu,0.621,0.431,135,1940
vmwndugf,0.619,0.45,60,333
rijwgbpg,0.617,0.45,371,992
vdasxkfp,0.616,0.439,421,1474
ebnefyro,0.614,0.433,209,724
bmpodcqf,0.612,0.478,798,1190
ljxjzweb,0.612,0.481,7,1327
hvhxuuca,0.611,0.406,812,1136
mparcgxn,0.611,0.625,106,1190
nmcamdqa,0.612,0.656,514,1834
kibsfvmy,0.614,0.683,93,802
mjtsrrii,0.617,0.708,876,1545
ditxiqmg,0.621,0.717,761,1419
exharadh,0.625,0.711,510,1074
mewkeytd,0.63,0.689,786,1224
